Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
2021-08-09,16258.25,16320.75,16179.0498046875,16281.349609375,240500,15804.68998046875,14519.807739257812,71.3736331751599
2021-08-10,16280.099609375,16359.25,16202.25,16274.7998046875,288000,15818.6359765625,14541.84298828125,79.86454665255243
2021-08-11,16282.25,16338.75,16162.5498046875,16327.2998046875,277900,15832.783984375,14563.770239257812,75.59495560130529
2021-08-12,16364.400390625,16375.5,16286.900390625,16303.650390625,280200,15848.54798828125,14585.903989257813,76.88977049078709
2021-08-13,16529.099609375,16543.599609375,16376.2998046875,16385.69921875,321900,15865.32298828125,14609.067236328125,82.67261591572037
2021-08-16,16563.05078125,16589.400390625,16480.75,16518.400390625,254000,15883.17900390625,14632.2307421875,89.47600986854218
2021-08-17,16614.599609375,16628.55078125,16495.400390625,16545.25,297400,15900.43798828125,14656.464990234375,93.15409182751846
2021-08-18,16568.849609375,16701.849609375,16535.849609375,16691.94921875,251800,15917.01298828125,14679.862236328125,88.5373070084972
2021-08-20,16450.5,16509.55078125,16376.0498046875,16382.5,350800,15933.31599609375,14703.46673828125,80.45997900532309
2021-08-23,16496.44921875,16592.5,16395.69921875,16592.25,275600,15948.48998046875,14727.594985351563,79.04593003400299
2021-08-24,16624.599609375,16647.099609375,16495.30078125,16561.400390625,275400,15964.99498046875,14752.505981445312,76.41337366967379
2021-08-25,16634.650390625,16712.44921875,16617.5,16654.0,265900,15981.45099609375,14777.333481445312,73.00613423587458
2021-08-26,16636.900390625,16683.69921875,16603.400390625,16627.94921875,253500,15996.80400390625,14801.450483398437,71.84994851003245
2021-08-27,16705.19921875,16722.05078125,16565.599609375,16642.55078125,217400,16015.5569921875,14825.433979492187,79.36368559825024
2021-08-30,16931.05078125,16951.5,16764.849609375,16775.849609375,283500,16040.35,14849.487734375,83.60643262987013
2021-08-31,17132.19921875,17153.5,16915.849609375,16947.5,464400,16069.3269921875,14873.830981445313,86.09677435368758
2021-09-01,17076.25,17225.75,17055.05078125,17185.599609375,301900,16095.9219921875,14896.906982421875,82.16925321828639
2021-09-02,17234.150390625,17245.5,17059.69921875,17095.400390625,242400,16125.15,14919.922236328124,83.20042586059328
2021-09-03,17323.599609375,17340.099609375,17212.19921875,17262.44921875,261400,16157.88298828125,14942.794482421876,82.17647449668888
2021-09-06,17377.80078125,17429.55078125,17345.55078125,17399.349609375,228000,16189.63,14966.229487304687,82.46410016156095
2021-09-07,17362.099609375,17436.5,17287.0,17401.55078125,243400,16219.665,14989.440234375,80.66037735849056
2021-09-08,17353.5,17383.400390625,17254.19921875,17375.75,252700,16250.44099609375,15011.836733398437,83.19586453304953
2021-09-09,17369.25,17379.650390625,17302.69921875,17312.849609375,241500,16282.8569921875,15033.991733398438,92.56428075052119
2021-09-13,17355.30078125,17378.349609375,17269.150390625,17363.55078125,241100,16315.5330078125,15056.909736328125,91.00508772976843
2021-09-14,17380.0,17438.55078125,17367.05078125,17420.349609375,230400,16349.5330078125,15079.514487304688,90.0191422215324
2021-09-15,17519.44921875,17532.69921875,17386.900390625,17387.650390625,388200,16385.47798828125,15102.479482421875,91.22256254583904
2021-09-16,17629.5,17644.599609375,17510.44921875,17539.19921875,503300,16421.38099609375,15125.35123046875,92.02376168197252
2021-09-17,17585.150390625,17792.94921875,17537.650390625,17709.650390625,508300,16456.71900390625,15148.98498046875,88.02567145333714
2021-09-20,17396.900390625,17622.75,17361.80078125,17443.849609375,339100,16487.06400390625,15171.034482421876,70.80712614519233
2021-09-21,17562.0,17578.349609375,17326.099609375,17450.5,363600,16523.74599609375,15193.999731445312,69.8357670813052
2021-09-22,17546.650390625,17610.44921875,17524.0,17580.900390625,295200,16560.8830078125,15216.187734375,72.55470460543197
2021-09-23,17822.94921875,17843.900390625,17646.55078125,17670.849609375,320500,16603.49,15239.73373046875,75.35309225896629
2021-09-24,17853.19921875,17947.650390625,17819.400390625,17897.44921875,360100,16644.3069921875,15263.330224609375,74.02906297687262
2021-09-27,17855.099609375,17943.5,17802.900390625,17932.19921875,295700,16684.32998046875,15286.312973632812,72.73507056536018
2021-09-28,17748.599609375,17912.849609375,17576.099609375,17906.44921875,398000,16720.81796875,15308.277221679688,66.94438070055863
2021-09-29,17711.30078125,17781.75,17608.150390625,17657.94921875,562200,16756.5759765625,15329.868974609375,65.30115530847203
2021-09-30,17618.150390625,17742.150390625,17585.349609375,17718.900390625,378600,16793.8909765625,15350.314228515625,59.983204257845976
2021-10-01,17532.05078125,17557.150390625,17452.900390625,17531.900390625,305800,16831.89,15370.582983398437,56.701441651189725
2021-10-04,17691.25,17750.900390625,17581.349609375,17615.55078125,295800,16869.23400390625,15391.469985351563,60.708785020603116
2021-10-05,17822.30078125,17833.44921875,17640.900390625,17661.349609375,427000,16908.5590234375,15412.790737304687,60.480397749546476
2021-10-06,17646.0,17884.599609375,17613.150390625,17861.5,395800,16944.99001953125,15433.181489257813,50.54596074356131
2021-10-07,17790.349609375,17857.55078125,17763.80078125,17810.55078125,419900,16985.8680078125,15453.719736328125,56.368304799959276
2021-10-08,17895.19921875,17941.849609375,17840.349609375,17886.849609375,324100,17029.583984375,15474.492231445312,66.30882110406671
2021-10-11,17945.94921875,18041.94921875,17839.099609375,17867.55078125,375800,17072.93396484375,15495.419228515624,63.58297150216822
2021-10-12,17991.94921875,18008.650390625,17864.94921875,17915.80078125,355600,17117.511953125,15518.73697265625,65.41895534722795
2021-10-13,18161.75,18197.80078125,18050.75,18097.849609375,506700,17163.0439453125,15542.214223632813,62.66544976635514
2021-10-14,18338.55078125,18350.75,18248.69921875,18272.849609375,538700,17207.1999609375,15565.901479492188,66.35225588747016
2021-10-18,18477.05078125,18543.150390625,18445.30078125,18500.099609375,469900,17251.56498046875,15589.540483398438,69.18832017913333
2021-10-19,18418.75,18604.44921875,18377.69921875,18602.349609375,368200,17294.04798828125,15612.268232421875,71.30910016830312
2021-10-20,18266.599609375,18458.30078125,18209.349609375,18439.900390625,371300,17334.6159765625,15633.938232421875,66.4552221961132
2021-10-21,18178.099609375,18384.19921875,18048.0,18382.69921875,365900,17373.01296875,15654.918979492188,66.63888624497689
2021-10-22,18114.900390625,18314.25,18034.349609375,18230.69921875,324700,17409.708984375,15675.584731445313,67.55833479447347
2021-10-25,18125.400390625,18241.400390625,17968.5,18229.5,418700,17446.5719921875,15696.119233398438,64.36582525376167
2021-10-26,18268.400390625,18310.44921875,18099.30078125,18154.5,341400,17484.6519921875,15716.796733398438,64.64540503246441
2021-10-27,18210.94921875,18342.05078125,18167.900390625,18295.849609375,335200,17518.288984375,15736.853979492187,70.11709132789744
2021-10-28,17857.25,18190.69921875,17799.44921875,18187.650390625,374200,17544.17296875,15755.408979492187,52.07314253619057
2021-10-29,17671.650390625,17915.849609375,17613.099609375,17833.05078125,336500,17565.313984375,15773.080483398437,43.40272774327719
2021-11-01,17929.650390625,17954.099609375,17697.099609375,17783.150390625,281200,17592.53,15790.992485351562,49.571422261801686
2021-11-02,17888.94921875,18012.25,17847.599609375,17970.900390625,296400,17621.298984375,15808.013481445312,47.28404624372719
2021-11-03,17829.19921875,17988.75,17757.94921875,17947.94921875,331000,17647.953984375,15824.3422265625,40.69086177297132
2021-11-04,17916.80078125,17947.55078125,17900.599609375,17935.05078125,48500,17673.7980078125,15841.101982421875,37.57331614566548
2021-11-08,18068.55078125,18087.80078125,17836.099609375,18040.19921875,338900,17702.476015625,15858.46673828125,38.05697422638027
2021-11-09,18044.25,18112.599609375,17983.05078125,18084.349609375,270200,17730.6230078125,15876.519487304688,38.828919526086665
2021-11-10,18017.19921875,18061.25,17915.0,17973.44921875,261400,17756.8630078125,15895.198984375,41.96054975981061
2021-11-11,17873.599609375,17971.349609375,17798.19921875,17967.44921875,232100,17775.713984375,15911.96123046875,40.52112415731977
2021-11-12,18102.75,18123.0,17905.900390625,17977.599609375,249100,17795.125,15929.251479492188,49.6571858712747
2021-11-15,18109.44921875,18210.150390625,18071.30078125,18140.94921875,280400,17815.788984375,15946.846977539062,49.54898238010508
2021-11-16,17999.19921875,18132.650390625,17958.80078125,18127.05078125,267400,17831.0899609375,15964.983471679687,42.24473880550826
2021-11-17,17898.650390625,18022.650390625,17879.25,17939.349609375,295700,17842.5909765625,15983.282221679687,41.22115527152339
2021-11-18,17764.80078125,17945.599609375,17688.5,17890.55078125,278400,17850.3309765625,16002.268725585938,47.03470102689781
2021-11-22,17416.55078125,17805.25,17280.44921875,17796.25,356400,17851.42,16020.26373046875,42.59078362031701
2021-11-23,17503.349609375,17553.69921875,17216.099609375,17281.75,308800,17854.4169921875,16039.60748046875,36.25102991606972
2021-11-24,17415.05078125,17600.599609375,17354.0,17550.05078125,298100,17855.3330078125,16055.276733398438,35.17119654233343
2021-11-25,17536.25,17564.349609375,17351.69921875,17417.30078125,255900,17858.9519921875,16069.718735351562,41.172759438126334
2021-11-26,17026.44921875,17355.400390625,16985.69921875,17338.75,356300,17851.8809765625,16080.90123046875,28.613223339013203
2021-11-29,17053.94921875,17160.69921875,16782.400390625,17055.80078125,348900,17842.5709765625,16091.692724609375,24.081561784029304
2021-11-30,16983.19921875,17324.650390625,16931.400390625,17051.150390625,498000,17829.6449609375,16101.987470703125,23.523322526751656
2021-12-01,17166.900390625,17213.05078125,17064.25,17104.400390625,295500,17821.2799609375,16112.242973632812,30.320769028399184
2021-12-02,17401.650390625,17420.349609375,17149.30078125,17183.19921875,279900,17821.3749609375,16123.7047265625,39.51944496491995
2021-12-03,17196.69921875,17489.80078125,17180.80078125,17424.900390625,292500,17814.0689453125,16134.15572265625,29.66076874645958
2021-12-06,16912.25,17216.75,16891.69921875,17209.05078125,231700,17801.3809375,16142.850473632812,26.104739554502146
2021-12-07,17176.69921875,17251.650390625,16987.75,17044.099609375,254100,17788.4559375,16152.917470703125,34.535385880901316
2021-12-08,17469.75,17484.599609375,17308.94921875,17315.25,257800,17780.786953125,16163.692719726563,42.48017801264416
2021-12-09,17516.849609375,17543.25,17379.599609375,17524.400390625,237200,17774.021953125,16174.709716796875,45.51633285183
2021-12-10,17511.30078125,17534.349609375,17405.25,17476.05078125,204500,17769.2759765625,16186.22171875,51.95574734608245
2021-12-13,17368.25,17639.5,17355.94921875,17619.099609375,256600,17762.4149609375,16197.468217773438,47.274678635790906
2021-12-14,17324.900390625,17376.19921875,17225.80078125,17283.19921875,271000,17756.5499609375,16209.183969726562,48.147836045549504
2021-12-15,17221.400390625,17351.19921875,17192.19921875,17323.650390625,215000,17750.336953125,16221.912470703124,43.48394096204669
2021-12-16,17248.400390625,17379.349609375,17184.94921875,17373.0,219500,17741.4799609375,16234.615473632812,55.74065972702832
2021-12-17,16985.19921875,17298.150390625,16966.44921875,17276.0,354600,17724.7379296875,16244.631469726562,48.415059813481356
2021-12-20,16614.19921875,16840.099609375,16410.19921875,16824.25,330600,17704.1019140625,16252.215717773437,42.52764637947128
2021-12-21,16770.849609375,16936.400390625,16688.25,16773.150390625,241000,17683.7119140625,16263.424213867187,41.89102077051659
2021-12-22,16955.44921875,16971.0,16819.5,16865.55078125,207900,17664.9169140625,16274.3937109375,40.67266401176497
2021-12-23,17072.599609375,17118.650390625,17015.55078125,17066.80078125,197000,17647.449921875,16285.1612109375,47.306982543852286
2021-12-24,17003.75,17155.599609375,16909.599609375,17149.5,182600,17627.6859375,16293.951962890626,52.190567392865695
2021-12-27,17086.25,17112.05078125,16833.19921875,16937.75,144800,17606.1759375,16303.979462890626,47.62793575603849
2021-12-28,17233.25,17250.25,17161.150390625,17177.599609375,176000,17584.069921875,16315.45521484375,43.28315819369498
2021-12-29,17213.599609375,17285.94921875,17176.650390625,17220.099609375,161700,17558.8008984375,16326.742211914063,41.25097766087171
2021-12-30,17203.94921875,17264.05078125,17146.349609375,17201.44921875,320800,17534.5048828125,16337.269956054688,41.15358064001116
2021-12-31,17354.05078125,17400.80078125,17238.5,17244.5,167000,17516.25390625,16348.1662109375,49.59295971476946
2022-01-03,17625.69921875,17646.650390625,17383.30078125,17387.150390625,200500,17505.2058984375,16361.139956054687,57.62480431637723
2022-01-04,17805.25,17827.599609375,17593.55078125,17681.400390625,247400,17499.012890625,16375.518706054687,64.2502948442069
2022-01-05,17925.25,17944.69921875,17748.849609375,17820.099609375,251500,17495.0098828125,16390.592705078125,65.8027770811008
2022-01-06,17745.900390625,17797.94921875,17655.55078125,17768.5,236500,17484.5598828125,16405.715708007814,68.4842479139437
2022-01-07,17812.69921875,17905.0,17704.55078125,17797.599609375,239300,17476.5948828125,16421.989956054687,84.17450812660394
2022-01-10,18003.30078125,18017.44921875,17879.150390625,17913.30078125,232400,17479.5158984375,16438.28645996094,84.47510039063567
2022-01-11,18055.75,18081.25,17964.400390625,17997.75,220200,17487.197890625,16454.883208007814,83.23567516288816
2022-01-12,18212.349609375,18227.94921875,18128.80078125,18170.400390625,245000,17492.851875,16471.871206054686,83.62590352559374
2022-01-13,18257.80078125,18272.25,18163.80078125,18257.0,303700,17500.22890625,16490.413208007812,87.51606811478361
2022-01-14,18255.75,18286.94921875,18119.650390625,18185.0,229500,17508.759921875,16510.067456054687,86.7558701699851
2022-01-17,18308.099609375,18321.55078125,18228.75,18235.650390625,266700,17516.5858984375,16529.071455078127,85.91806871597129
2022-01-18,18113.05078125,18350.94921875,18085.900390625,18337.19921875,227500,17517.4758984375,16545.4112109375,76.90308861587714
2022-01-19,17938.400390625,18129.19921875,17884.900390625,18129.19921875,276700,17515.35890625,16561.649711914062,69.99431071977371
2022-01-20,17757.0,17943.69921875,17648.44921875,17921.0,258100,17510.154921875,16576.09796386719,60.785871872353326
2022-01-21,17617.150390625,17707.599609375,17485.849609375,17613.69921875,277600,17505.0259375,16590.994716796875,49.753799320290376
2022-01-24,17149.099609375,17599.400390625,16997.849609375,17575.150390625,323800,17485.9529296875,16603.32271484375,33.79595821423645
2022-01-25,17277.94921875,17309.150390625,16836.80078125,17001.55078125,326500,17469.3229296875,16615.61721191406,34.08407225842144
2022-01-27,17110.150390625,17182.5,16866.75,17062.0,395600,17451.541953125,16626.79896484375,34.27878420228005
2022-01-28,17101.94921875,17373.5,17077.099609375,17208.30078125,355300,17435.6079296875,16638.134462890626,31.899573831418692
2022-01-31,17339.849609375,17410.0,17264.150390625,17301.05078125,321700,17427.10890625,16653.279711914063,33.50157802250321
2022-02-01,17576.849609375,17622.400390625,17244.55078125,17529.44921875,386400,17430.3148828125,16668.6399609375,39.092106984073034
2022-02-02,17780.0,17794.599609375,17674.80078125,17706.19921875,271200,17435.847890625,16684.632709960937,40.35688117116827
2022-02-03,17560.19921875,17781.150390625,17511.150390625,17767.75,226600,17438.750859375,16699.344458007814,35.563488445035105
2022-02-04,17516.30078125,17617.80078125,17462.55078125,17590.19921875,261400,17438.351875,16715.1287109375,34.95800456109403
2022-02-07,17213.599609375,17536.75,17119.400390625,17456.30078125,265000,17442.0948828125,16729.71470703125,29.793603288501075
2022-02-08,17266.75,17306.44921875,17043.650390625,17279.849609375,268500,17446.3508984375,16744.017705078124,33.5119231536121
2022-02-09,17463.80078125,17477.150390625,17339.0,17370.099609375,236400,17455.9629296875,16759.6299609375,40.833608079265645
2022-02-10,17605.849609375,17639.44921875,17427.150390625,17554.099609375,273600,17464.7419140625,16775.234208984373,47.03562883862106
2022-02-11,17374.75,17454.75,17303.0,17451.0,253100,17464.20390625,16788.842709960936,45.410302513463
2022-02-14,16842.80078125,17099.5,16809.650390625,17076.150390625,305500,17457.1259375,16798.73396484375,44.33744597419761
2022-02-15,17352.44921875,17375.0,16839.25,16933.25,298700,17465.929921875,16811.021708984375,51.207299502951145
2022-02-16,17322.19921875,17490.599609375,17257.69921875,17408.44921875,244500,17468.839921875,16824.47720703125,53.59666971223064
2022-02-17,17304.599609375,17442.900390625,17235.849609375,17396.55078125,232100,17465.5369140625,16837.829453125,53.426334000611575
2022-02-18,17276.30078125,17380.80078125,17219.19921875,17236.05078125,189600,17460.7259375,16851.72845703125,48.84357706702114
2022-02-21,17206.650390625,17351.05078125,17070.69921875,17192.25,215200,17454.6329296875,16864.6724609375,42.82642198390447
2022-02-22,17092.19921875,17148.55078125,16843.80078125,16847.94921875,300100,17449.1119140625,16876.50945800781,36.1975953556406
2022-02-23,17063.25,17220.69921875,17027.849609375,17194.5,200200,17443.87890625,16887.70995605469,39.200259426714496
2022-02-24,16247.9501953125,16705.25,16203.25,16548.900390625,458000,17424.40990234375,16894.237958984377,29.357263899851205
2022-02-25,16658.400390625,16748.80078125,16478.30078125,16515.650390625,329800,17412.60990234375,16903.2762109375,41.27016836117036
2022-02-28,16793.900390625,16815.900390625,16356.2998046875,16481.599609375,404200,17408.78392578125,16913.763212890626,42.75269866548523
2022-03-02,16605.94921875,16678.5,16478.650390625,16593.099609375,517700,17408.61892578125,16923.40395996094,36.81504865181606
2022-03-03,16498.05078125,16768.94921875,16442.94921875,16723.19921875,442100,17403.16294921875,16931.278461914062,32.79279011434805
2022-03-04,16245.349609375,16456.0,16133.7998046875,16339.4501953125,456100,17388.96095703125,16936.96471191406,32.57419602142255
2022-03-07,15863.150390625,15944.599609375,15711.4501953125,15867.9501953125,585400,17364.77197265625,16941.12971191406,34.15239928367143
2022-03-08,16013.4501953125,16028.75,15671.4501953125,15747.75,543600,17344.9659765625,16946.666713867187,25.48966681027008
2022-03-09,16345.349609375,16418.05078125,15990.0,16078.0,462200,17330.14796875,16952.516962890626,33.89710181510034
2022-03-10,16594.900390625,16757.30078125,16447.900390625,16757.099609375,486400,17317.3809765625,16959.502963867188,39.13204337300678
2022-03-11,16630.44921875,16694.400390625,16470.900390625,16528.80078125,343700,17305.71796875,16966.612958984377,40.13168457536305
2022-03-14,16871.30078125,16887.94921875,16606.5,16633.69921875,314700,17299.065,16974.462211914062,45.13075847173555
2022-03-15,16663.0,16927.75,16555.0,16900.650390625,381600,17285.243984375,16981.087963867187,43.93340912315884
2022-03-16,16975.349609375,16987.900390625,16837.849609375,16876.650390625,260000,17272.2369921875,16988.78645996094,48.8497124600639
2022-03-17,17287.05078125,17344.599609375,17175.75,17202.900390625,448300,17261.8730078125,16997.30771484375,65.66230424677235
2022-03-21,17117.599609375,17353.349609375,17096.400390625,17329.5,285500,17245.72,17005.02146484375,57.46373370175288
2022-03-22,17315.5,17334.400390625,17006.30078125,17120.400390625,338300,17237.1119921875,17013.717963867188,58.30942179823455
2022-03-23,17245.650390625,17442.400390625,17199.599609375,17405.05078125,292100,17225.771015625,17021.49446777344,60.58931895761841
2022-03-24,17222.75,17291.75,17091.150390625,17094.94921875,290300,17210.16,17029.25696777344,62.34369365353319
2022-03-25,17153.0,17294.900390625,17076.55078125,17289.0,237100,17192.105,17036.263715820314,66.48742963740335
2022-03-28,17222.0,17235.099609375,17003.900390625,17181.849609375,253200,17172.2980078125,17043.673217773438,77.85265851527964
2022-03-29,17325.30078125,17343.650390625,17235.69921875,17297.19921875,235100,17153.6480078125,17052.122973632813,77.41756270279957
2022-03-30,17498.25,17522.5,17387.19921875,17468.150390625,505000,17138.4980078125,17060.92547363281,75.81038265750068
2022-03-31,17464.75,17559.80078125,17435.19921875,17519.19921875,281100,17121.631015625,17069.252475585938,71.55917648140887
2022-04-01,17670.44921875,17703.69921875,17422.69921875,17436.900390625,291800,17112.778984375,17078.545473632814,73.77138612252477
2022-04-04,18053.400390625,18114.650390625,17791.400390625,17809.099609375,345500,17115.078984375,17089.466225585937,75.37126170712057
2022-04-05,17957.400390625,18095.44921875,17921.55078125,18080.599609375,283500,17119.0869921875,17100.415478515624,79.1886256792503
2022-04-06,17807.650390625,17901.0,17779.849609375,17842.75,328800,17122.8969921875,17110.996728515624,70.2535532049186
2022-04-07,17639.55078125,17787.5,17623.69921875,17723.30078125,308800,17132.706015625,17120.777734375,59.22242979956749
2022-04-08,17784.349609375,17842.75,17600.55078125,17698.150390625,274400,17142.8340234375,17130.966982421876,67.67208980164868
2022-04-11,17674.94921875,17779.05078125,17650.94921875,17740.900390625,251700,17154.13,17140.477978515624,59.996089294443536
2022-04-12,17530.30078125,17595.30078125,17442.349609375,17584.849609375,266000,17162.69703125,17149.694731445314,57.59980476551525
2022-04-13,17475.650390625,17663.650390625,17457.400390625,17599.900390625,245100,17165.413046875,17158.120732421874,56.63955500085632
2022-04-18,17173.650390625,17237.75,17067.849609375,17183.44921875,376100,17157.3490625,17164.687236328125,50.483220065538404
2022-04-19,16958.650390625,17275.650390625,16824.69921875,17258.94921875,401400,17140.9220703125,17170.406987304686,44.231741655950245
2022-04-20,17136.55078125,17186.900390625,16978.94921875,17045.25,286100,17132.4491015625,17177.347490234373,45.996559957977134
2022-04-21,17392.599609375,17414.69921875,17215.5,17234.599609375,285200,17129.975078125,17185.70298828125,47.83542975680848
2022-04-22,17171.94921875,17315.30078125,17149.19921875,17242.75,262700,17129.1420703125,17193.162734375,44.42835586807698
2022-04-25,16953.94921875,17054.30078125,16888.69921875,17009.05078125,275700,17122.8860546875,17199.321479492188,36.429402172787185
2022-04-26,17200.80078125,17223.849609375,17064.44921875,17121.30078125,261100,17117.6260546875,17206.153735351563,32.97387953461342
2022-04-27,17038.400390625,17110.69921875,16958.44921875,17073.349609375,265100,17106.2770703125,17212.254487304686,32.122008416784325
2022-04-28,17245.05078125,17322.5,17071.05078125,17189.5,312900,17103.6830859375,17219.081489257813,39.292381465717526
2022-04-29,17102.55078125,17377.650390625,17053.25,17329.25,336200,17108.8780859375,17225.95474121094,39.67903132807996
2022-05-02,17069.099609375,17092.25,16917.25,16924.44921875,278200,17103.21109375,17232.851240234377,35.63842887373545
2022-05-04,16677.599609375,17132.849609375,16623.94921875,17096.599609375,310600,17090.3191015625,17237.776240234376,32.01192340669567
2022-05-05,16682.650390625,16945.69921875,16651.849609375,16854.75,265800,17077.8801171875,17242.127744140624,33.90122106743803
2022-05-06,16411.25,16484.19921875,16340.900390625,16415.55078125,300500,17060.5791015625,17244.91424316406,31.3224049708855
2022-05-09,16301.849609375,16403.69921875,16142.099609375,16227.7001953125,288400,17042.4830859375,17246.802490234375,33.593058508370305
2022-05-10,16240.0498046875,16404.55078125,16197.2998046875,16248.900390625,283100,17025.44009765625,17248.38573730469,35.648679969621924
2022-05-11,16167.099609375,16318.75,15992.599609375,16270.0498046875,284300,17007.51708984375,17250.459233398436,29.791769636457943
2022-05-12,15808.0,16041.9501953125,15735.75,16021.099609375,314900,16998.7180859375,17251.33873535156,18.32960800953724
2022-05-13,15782.150390625,16083.599609375,15740.849609375,15977.0,369100,16981.1930859375,17251.12923828125,19.87740605434604
2022-05-16,15842.2998046875,15977.9501953125,15739.650390625,15845.099609375,217600,16962.16107421875,17251.06048828125,24.13630454174279
2022-05-17,16259.2998046875,16284.25,15900.7998046875,15912.599609375,295700,16955.2280859375,17253.234736328126,29.702050181420987
2022-05-18,16240.2998046875,16399.80078125,16211.2001953125,16318.150390625,290400,16950.07306640625,17255.703984375,31.65962080249693
2022-05-19,15809.400390625,15984.75,15775.2001953125,15917.400390625,313900,16941.35408203125,17256.203984375,20.091249696865134
2022-05-20,16266.150390625,16283.0498046875,16003.849609375,16043.7998046875,252400,16949.41408203125,17258.642485351564,34.59270990888824
2022-05-23,16214.7001953125,16414.69921875,16185.75,16290.9501953125,293800,16953.43908203125,17260.900737304688,34.36483045168208
2022-05-24,16125.150390625,16262.7998046875,16078.599609375,16225.5498046875,249800,16949.03509765625,17262.10073730469,38.63436732273118
2022-05-25,16025.7998046875,16223.349609375,16006.9501953125,16196.349609375,243300,16937.6530859375,17261.575986328124,36.991251492607454
2022-05-26,16170.150390625,16204.4501953125,15903.7001953125,16105.0,314300,16928.447109375,17261.132739257813,44.97206271572072
2022-05-27,16352.4501953125,16370.599609375,16221.9501953125,16296.599609375,274100,16918.07009765625,17261.4219921875,51.02409645698004
2022-05-30,16661.400390625,16695.5,16506.150390625,16527.900390625,251400,16918.03810546875,17263.537993164064,57.75211445150391
2022-05-31,16584.55078125,16690.75,16521.900390625,16578.44921875,651600,16910.22212890625,17265.169497070314,57.6693676696332
2022-06-01,16522.75,16649.19921875,16438.849609375,16594.400390625,249600,16894.93611328125,17266.382749023436,64.74167268227286
2022-06-02,16628.0,16646.400390625,16443.05078125,16481.650390625,236000,16885.14412109375,17268.11149902344,66.89232675101746
2022-06-03,16584.30078125,16793.849609375,16567.900390625,16761.650390625,245500,16870.52013671875,17269.211000976564,64.9163902841619
2022-06-06,16569.55078125,16610.94921875,16444.55078125,16530.69921875,233600,16856.99814453125,17269.41325683594,57.44024910666987
2022-06-07,16416.349609375,16487.25,16347.099609375,16469.599609375,233800,16840.87013671875,17268.679750976564,53.96660199233325
2022-06-08,16356.25,16514.30078125,16293.349609375,16474.94921875,243500,16824.93513671875,17267.38800292969,64.79290034616994
2022-06-09,16478.099609375,16492.80078125,16243.849609375,16263.849609375,205000,16810.05712890625,17266.93425292969,57.00218225367053
2022-06-10,16201.7998046875,16324.7001953125,16172.599609375,16283.9501953125,189700,16787.587109375,17265.690751953123,49.628936753519625
2022-06-13,15774.400390625,15886.150390625,15684.0,15877.5498046875,225500,16753.1101171875,17262.0805078125,41.552875899938755
2022-06-14,15732.099609375,15858.0,15659.4501953125,15674.25,225400,16718.457109375,17257.6180078125,42.72695482934223
2022-06-15,15692.150390625,15783.650390625,15678.900390625,15729.25,183000,16678.8911328125,17252.9055078125,37.51762168911158
2022-06-16,15360.599609375,15863.150390625,15335.099609375,15832.25,264700,16625.0351171875,17246.52400390625,25.972031975623196
2022-06-17,15293.5,15400.400390625,15183.400390625,15272.650390625,342600,16571.757109375,17239.4655078125,12.463622087757201
2022-06-20,15350.150390625,15382.5,15191.099609375,15334.5,260000,16522.607109375,17231.561005859374,15.747263360189379
2022-06-21,15638.7998046875,15707.25,15419.849609375,15455.9501953125,262800,16482.59208984375,17224.094008789063,28.214402444548313
2022-06-22,15413.2998046875,15565.400390625,15385.9501953125,15545.650390625,220900,16435.17109375,17215.7792578125,21.738000295377347
2022-06-23,15556.650390625,15628.4501953125,15367.5,15451.5498046875,259200,16392.8051171875,17207.3917578125,27.149618390892456
2022-06-24,15699.25,15749.25,15619.4501953125,15657.400390625,219600,16356.1841015625,17199.270009765623,31.68944285188303
2022-06-27,15832.0498046875,15927.4501953125,15815.5,15926.2001953125,210900,16323.31208984375,17191.541254882814,37.60026858489335
2022-06-28,15850.2001953125,15892.099609375,15710.150390625,15757.4501953125,251900,16296.8430859375,17183.9817578125,39.06618125838453
2022-06-29,15799.099609375,15861.599609375,15687.7998046875,15701.7001953125,444900,16273.6520703125,17176.209755859374,34.866722791939196
2022-06-30,15780.25,15890.0,15728.849609375,15774.5,306000,16246.5260546875,17168.264755859374,39.38669746898747
2022-07-01,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100,16213.71505859375,17160.248500976562,49.295712236272905
2022-07-04,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300,16186.98306640625,17152.525249023438,53.17155582859776
2022-07-05,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200,16164.12107421875,17143.98225097656,53.68105071120706
2022-07-06,15989.7998046875,16011.349609375,15800.900390625,15818.2001953125,288400,16139.9010546875,17135.78375,71.55237758181562
2022-07-07,16132.900390625,16150.5,16045.9501953125,16113.75,264600,16121.7910546875,17128.5225,77.32954841729207
2022-07-08,16220.599609375,16275.5,16157.900390625,16273.650390625,281100,16101.30203125,17122.64099609375,77.77881661879687
2022-07-11,16216.0,16248.5498046875,16115.5,16136.150390625,255900,16083.571015625,17115.91099609375,72.49941948328302
2022-07-12,16058.2998046875,16158.75,16031.150390625,16126.2001953125,208600,16063.35501953125,17108.46924316406,76.54538614759119
2022-07-13,15966.650390625,16140.0,15950.150390625,16128.2001953125,233300,16049.13603515625,17099.187749023436,67.62380826048849
